"","Partner.ID","Field.Partner.Name","sector","Loan.Theme.ID","Loan.Theme.Type","country","forkiva","region","geocode_old","ISO","number","amount","LocationName","geocode","names","geo","lat","lon","mpi_region","mpi_geo","rural_pct"
"6027",133,"VisionFund Kenya","General Financial Inclusion","a1050000000wf0f","General","Kenya","No","Vihiga;","","KEN",3,675,"Vihiga;, Kenya","[(0.0815877, 34.7229347)]","Vihiga County; Kenya","(0.0815877, 34.7229347)",0.0815877,34.7229347,"Western, Kenya","(-0.115003, 34.851379)",65
"6028",133,"VisionFund Kenya","General Financial Inclusion","a1050000000wf0f","General","Kenya","No","Vikwatani Mombasa","","KEN",5,1500,"Vikwatani Mombasa, Kenya","[(-3.9995334, 39.6937044)]","Mombasa; Kenya","(-3.9995334, 39.6937044)",-3.9995334,39.6937044,"Central, Kenya","(-4.0627412, 39.6771481)",65
"6029",133,"VisionFund Kenya","General Financial Inclusion","a1050000000wf0f","General","Kenya","No","Vikwatani, Mombasa","","KEN",6,1200,"Vikwatani, Mombasa, Kenya","[(-3.9995334, 39.6937044)]","Mombasa; Kenya","(-3.9995334, 39.6937044)",-3.9995334,39.6937044,"Central, Kenya","(-4.0627412, 39.6771481)",65
"6030",133,"VisionFund Kenya","General Financial Inclusion","a1050000000wf0f","General","Kenya","No","Voi","","KEN",39,17900,"Voi, Kenya","[(-3.3973104, 38.5559336)]","Voi; Taita-Taveta County; Kenya","(-3.3973104, 38.5559336)",-3.3973104,38.5559336,"Central, Kenya","(-4.0627412, 39.6771481)",65
"6031",133,"VisionFund Kenya","General Financial Inclusion","a1050000000PNSk","Green","Kenya","No","Voi","","KEN",1,500,"Voi, Kenya","[(-3.3973104, 38.5559336)]","Voi; Taita-Taveta County; Kenya","(-3.3973104, 38.5559336)",-3.3973104,38.5559336,"Central, Kenya","(-4.0627412, 39.6771481)",65
"7024",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Athi river","","KEN",1,600,"Athi river, Kenya","[(-1.4577245, 36.9785033)]","Athi River; Machakos County; Kenya","(-1.4577245, 36.9785033)",-1.4577245,36.9785033,"Nairobi, Kenya","(-1.2920659, 36.8219462)",NA
"7025",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Bondo","","KEN",6,2200,"Bondo, Kenya","[(-0.1003371, 34.2754988)]","Bondo; Siaya; Kenya","(-0.1003371, 34.2754988)",-0.1003371,34.2754988,"Western, Kenya","(-0.115003, 34.851379)",NA
"7026",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Bondo","","KEN",44,18325,"Bondo, Kenya","[(-0.1003371, 34.2754988)]","Bondo; Siaya; Kenya","(-0.1003371, 34.2754988)",-0.1003371,34.2754988,"Western, Kenya","(-0.115003, 34.851379)",NA
"7027",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Bungoma","(0.5666667, 34.5666667)","KEN",268,122050,"Bungoma, Kenya","[(0.5695252, 34.5583766)]","Bungoma; Bungoma County; Kenya","(0.5695252, 34.5583766)",0.5695252,34.5583766,"Western, Kenya","(-0.115003, 34.851379)",NA
"7028",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002Vk6i","Higher Education","Kenya","No","Bungoma","(0.5666667, 34.5666667)","KEN",1,300,"Bungoma, Kenya","[(0.5695252, 34.5583766)]","Bungoma; Bungoma County; Kenya","(0.5695252, 34.5583766)",0.5695252,34.5583766,"Western, Kenya","(-0.115003, 34.851379)",NA
"7029",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Bungoma","(0.5666667, 34.5666667)","KEN",6,3200,"Bungoma, Kenya","[(0.5695252, 34.5583766)]","Bungoma; Bungoma County; Kenya","(0.5695252, 34.5583766)",0.5695252,34.5583766,"Western, Kenya","(-0.115003, 34.851379)",NA
"7030",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Busia","(0.4166667, 34.25)","KEN",177,102125,"Busia, Kenya","[(0.4607691, 34.1114621)]","Busia; Busia County; Kenya","(0.4607691, 34.1114621)",0.4607691,34.1114621,"Western, Kenya","(-0.115003, 34.851379)",NA
"7031",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Busia","(0.4166667, 34.25)","KEN",4,1750,"Busia, Kenya","[(0.4607691, 34.1114621)]","Busia; Busia County; Kenya","(0.4607691, 34.1114621)",0.4607691,34.1114621,"Western, Kenya","(-0.115003, 34.851379)",NA
"7032",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Changamwe","","KEN",3,600,"Changamwe, Kenya","[(-4.0162795, 39.6234241)]","Changamwe; Mombasa; Coast; Kenya","(-4.0162795, 39.6234241)",-4.0162795,39.6234241,"Central, Kenya","(-4.0627412, 39.6771481)",NA
"7033",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Changamwe","","KEN",140,75000,"Changamwe, Kenya","[(-4.0162795, 39.6234241)]","Changamwe; Mombasa; Coast; Kenya","(-4.0162795, 39.6234241)",-4.0162795,39.6234241,"Central, Kenya","(-4.0627412, 39.6771481)",NA
"7034",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Chuka","(-0.3333333, 37.65)","KEN",63,32000,"Chuka, Kenya","[(-0.322865, 37.6546274)]","Chuka; Tharaka-Nithi County; Kenya","(-0.322865, 37.6546274)",-0.322865,37.6546274,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7035",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Chuka","(-0.3333333, 37.65)","KEN",38,17750,"Chuka, Kenya","[(-0.322865, 37.6546274)]","Chuka; Tharaka-Nithi County; Kenya","(-0.322865, 37.6546274)",-0.322865,37.6546274,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7036",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000PP7c","Water","Kenya","No","Chuka","(-0.3333333, 37.65)","KEN",1,925,"Chuka, Kenya","[(-0.322865, 37.6546274)]","Chuka; Tharaka-Nithi County; Kenya","(-0.322865, 37.6546274)",-0.322865,37.6546274,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7037",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHH","Agricultural Infrastructure","Kenya","No","Chuka","(-0.3333333, 37.65)","KEN",1,1450,"Chuka, Kenya","[(-0.322865, 37.6546274)]","Chuka; Tharaka-Nithi County; Kenya","(-0.322865, 37.6546274)",-0.322865,37.6546274,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7038",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Eldoret","(0.5166667, 35.2833333)","KEN",81,46200,"Eldoret, Kenya","[(0.5142774999999999, 35.2697802)]","Eldoret; Uasin Gishu County; Kenya","(0.5142774999999999, 35.2697802)",0.5142775,35.2697802,"Eastern, Kenya","(0.7137256, 35.517938)",NA
"7039",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Eldoret","(0.5166667, 35.2833333)","KEN",43,22375,"Eldoret, Kenya","[(0.5142774999999999, 35.2697802)]","Eldoret; Uasin Gishu County; Kenya","(0.5142774999999999, 35.2697802)",0.5142775,35.2697802,"Eastern, Kenya","(0.7137256, 35.517938)",NA
"7040",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Embu","(-0.5333333, 37.45)","KEN",143,66950,"Embu, Kenya","[(-0.5388381, 37.4596409)]","Embu; Embu County; Kenya","(-0.5388381, 37.4596409)",-0.5388381,37.4596409,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7041",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Embu","(-0.5333333, 37.45)","KEN",70,31825,"Embu, Kenya","[(-0.5388381, 37.4596409)]","Embu; Embu County; Kenya","(-0.5388381, 37.4596409)",-0.5388381,37.4596409,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7042",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Kakamega","(0.2833333, 34.75)","KEN",6,2250,"Kakamega, Kenya","[(0.2827307, 34.7518631)]","Kakamega; Kakamega County; Kenya","(0.2827307, 34.7518631)",0.2827307,34.7518631,"Western, Kenya","(-0.115003, 34.851379)",NA
"7043",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Kakamega","(0.2833333, 34.75)","KEN",187,97850,"Kakamega, Kenya","[(0.2827307, 34.7518631)]","Kakamega; Kakamega County; Kenya","(0.2827307, 34.7518631)",0.2827307,34.7518631,"Western, Kenya","(-0.115003, 34.851379)",NA
"7044",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Kawangware","","KEN",56,32950,"Kawangware, Kenya","[(-1.2827447, 36.7523206)]","Kawangware; Nairobi; Nairobi County; Kenya","(-1.2827447, 36.7523206)",-1.2827447,36.7523206,"Nairobi, Kenya","(-1.2920659, 36.8219462)",NA
"7045",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Kawangware","","KEN",1,500,"Kawangware, Kenya","[(-1.2827447, 36.7523206)]","Kawangware; Nairobi; Nairobi County; Kenya","(-1.2827447, 36.7523206)",-1.2827447,36.7523206,"Nairobi, Kenya","(-1.2920659, 36.8219462)",NA
"7046",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Kericho","","KEN",38,16450,"Kericho, Kenya","[(-0.3688967, 35.286286)]","Kericho; Kericho County; Kenya","(-0.3688967, 35.286286)",-0.3688967,35.286286,"Western, Kenya","(-0.115003, 34.851379)",NA
"7047",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Kericho","","KEN",122,58300,"Kericho, Kenya","[(-0.3688967, 35.286286)]","Kericho; Kericho County; Kenya","(-0.3688967, 35.286286)",-0.3688967,35.286286,"Western, Kenya","(-0.115003, 34.851379)",NA
"7048",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Keroka","","KEN",5,2050,"Keroka, Kenya","[(-0.7771138, 34.9458389)]","Keroka; Nyamira County; Kenya","(-0.7771138, 34.9458389)",-0.7771138,34.9458389,"Western, Kenya","(-0.115003, 34.851379)",NA
"7049",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Kerugoya","","KEN",2,2100,"Kerugoya, Kenya","[(-0.4993281, 37.2784835)]","Kerugoya; Kirinyaga County; Kenya","(-0.4993281, 37.2784835)",-0.4993281,37.2784835,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7050",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Kiambu","(-1.1666667, 36.8333333)","KEN",5,3400,"Kiambu, Kenya","[(-1.1748105, 36.8304102)]","Kiambu; Kiambu County; Kenya","(-1.1748105, 36.8304102)",-1.1748105,36.8304102,"Nyanza, Kenya","(-1.2849963, 36.8272273)",NA
"7051",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Kiambu","(-1.1666667, 36.8333333)","KEN",38,19600,"Kiambu, Kenya","[(-1.1748105, 36.8304102)]","Kiambu; Kiambu County; Kenya","(-1.1748105, 36.8304102)",-1.1748105,36.8304102,"Nyanza, Kenya","(-1.2849963, 36.8272273)",NA
"7052",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Kibwezi","","KEN",55,22400,"Kibwezi, Kenya","[(-2.4105236, 37.96784700000001)]","Kibwezi; Makueni County; Kenya","(-2.4105236, 37.96784700000001)",-2.4105236,37.967847,"Nairobi, Kenya","(-1.2920659, 36.8219462)",NA
"7053",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Kibwezi","","KEN",8,4225,"Kibwezi, Kenya","[(-2.4105236, 37.96784700000001)]","Kibwezi; Makueni County; Kenya","(-2.4105236, 37.96784700000001)",-2.4105236,37.967847,"Nairobi, Kenya","(-1.2920659, 36.8219462)",NA
"7054",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Kilifi","","KEN",479,237350,"Kilifi, Kenya","[(-3.5106508, 39.9093269)]","Kilifi; Kilifi County; Kenya","(-3.5106508, 39.9093269)",-3.5106508,39.9093269,"Coast, Kenya","(-3.2096898, 40.1169399)",NA
"7055",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000PP7c","Water","Kenya","No","Kilifi","","KEN",2,1150,"Kilifi, Kenya","[(-3.5106508, 39.9093269)]","Kilifi; Kilifi County; Kenya","(-3.5106508, 39.9093269)",-3.5106508,39.9093269,"Coast, Kenya","(-3.2096898, 40.1169399)",NA
"7056",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Kilifi","","KEN",22,12025,"Kilifi, Kenya","[(-3.5106508, 39.9093269)]","Kilifi; Kilifi County; Kenya","(-3.5106508, 39.9093269)",-3.5106508,39.9093269,"Coast, Kenya","(-3.2096898, 40.1169399)",NA
"7057",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Kisii","(-0.6833333, 34.7666667)","KEN",2,800,"Kisii, Kenya","[(-0.677334, 34.779603)]","Kisii; Kisii County; Kenya","(-0.677334, 34.779603)",-0.677334,34.779603,"Western, Kenya","(-0.115003, 34.851379)",NA
"7058",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Kisii","(-0.6833333, 34.7666667)","KEN",121,57350,"Kisii, Kenya","[(-0.677334, 34.779603)]","Kisii; Kisii County; Kenya","(-0.677334, 34.779603)",-0.677334,34.779603,"Western, Kenya","(-0.115003, 34.851379)",NA
"7059",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002Vk6i","Higher Education","Kenya","No","Kisumu","(-0.1, 34.75)","KEN",1,500,"Kisumu, Kenya","[(-0.0917016, 34.7679568)]","Kisumu; Kisumu County; Kenya","(-0.0917016, 34.7679568)",-0.0917016,34.7679568,"Western, Kenya","(-0.115003, 34.851379)",NA
"7060",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Kisumu","(-0.1, 34.75)","KEN",396,192975,"Kisumu, Kenya","[(-0.0917016, 34.7679568)]","Kisumu; Kisumu County; Kenya","(-0.0917016, 34.7679568)",-0.0917016,34.7679568,"Western, Kenya","(-0.115003, 34.851379)",NA
"7061",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Kisumu","(-0.1, 34.75)","KEN",3,1600,"Kisumu, Kenya","[(-0.0917016, 34.7679568)]","Kisumu; Kisumu County; Kenya","(-0.0917016, 34.7679568)",-0.0917016,34.7679568,"Western, Kenya","(-0.115003, 34.851379)",NA
"7062",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Kitale","(1.0166667, 35.0)","KEN",170,75650,"Kitale, Kenya","[(1.019089, 35.0023048)]","Kitale; Trans-Nzoia County; Kenya","(1.019089, 35.0023048)",1.019089,35.0023048,"Eastern, Kenya","(0.7137256, 35.517938)",NA
"7063",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Kitale","(1.0166667, 35.0)","KEN",131,70950,"Kitale, Kenya","[(1.019089, 35.0023048)]","Kitale; Trans-Nzoia County; Kenya","(1.019089, 35.0023048)",1.019089,35.0023048,"Eastern, Kenya","(0.7137256, 35.517938)",NA
"7064",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000PP4O","Green","Kenya","No","Kitale","(1.0166667, 35.0)","KEN",1,350,"Kitale, Kenya","[(1.019089, 35.0023048)]","Kitale; Trans-Nzoia County; Kenya","(1.019089, 35.0023048)",1.019089,35.0023048,"Eastern, Kenya","(0.7137256, 35.517938)",NA
"7065",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000PP7c","Water","Kenya","No","Kitale","(1.0166667, 35.0)","KEN",22,7175,"Kitale, Kenya","[(1.019089, 35.0023048)]","Kitale; Trans-Nzoia County; Kenya","(1.019089, 35.0023048)",1.019089,35.0023048,"Eastern, Kenya","(0.7137256, 35.517938)",NA
"7066",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002Vk6i","Higher Education","Kenya","No","Kitengela","","KEN",1,500,"Kitengela, Kenya","[(-1.4752891, 36.9620104)]","Kitengela; Athi River; Eastern; Kenya","(-1.4752891, 36.9620104)",-1.4752891,36.9620104,"Nairobi, Kenya","(-1.2920659, 36.8219462)",NA
"7067",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Kitengela","","KEN",72,38075,"Kitengela, Kenya","[(-1.4752891, 36.9620104)]","Kitengela; Athi River; Eastern; Kenya","(-1.4752891, 36.9620104)",-1.4752891,36.9620104,"Nairobi, Kenya","(-1.2920659, 36.8219462)",NA
"7068",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Machakos","(-1.5166667, 37.2666667)","KEN",175,103025,"Machakos, Kenya","[(-1.5176837, 37.2634146)]","Machakos; Machakos County; Kenya","(-1.5176837, 37.2634146)",-1.5176837,37.2634146,"Nyanza, Kenya","(-1.2849963, 36.8272273)",NA
"7069",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Machakos","(-1.5166667, 37.2666667)","KEN",34,14425,"Machakos, Kenya","[(-1.5176837, 37.2634146)]","Machakos; Machakos County; Kenya","(-1.5176837, 37.2634146)",-1.5176837,37.2634146,"Nyanza, Kenya","(-1.2849963, 36.8272273)",NA
"7070",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHH","Agricultural Infrastructure","Kenya","No","Maua","","KEN",1,2625,"Maua, Kenya","[(0.2325548, 37.9413748)]","Maua; Meru County; Kenya","(0.2325548, 37.9413748)",0.2325548,37.9413748,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7071",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000PP7c","Water","Kenya","No","Maua","","KEN",7,3700,"Maua, Kenya","[(0.2325548, 37.9413748)]","Maua; Meru County; Kenya","(0.2325548, 37.9413748)",0.2325548,37.9413748,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7072",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Maua","","KEN",46,23425,"Maua, Kenya","[(0.2325548, 37.9413748)]","Maua; Meru County; Kenya","(0.2325548, 37.9413748)",0.2325548,37.9413748,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7073",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Maua","","KEN",360,187125,"Maua, Kenya","[(0.2325548, 37.9413748)]","Maua; Meru County; Kenya","(0.2325548, 37.9413748)",0.2325548,37.9413748,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7074",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Meru","(0.05, 37.65)","KEN",13,8875,"Meru, Kenya","[(0.0514721, 37.6456042)]","Meru; Meru County; Kenya","(0.0514721, 37.6456042)",0.0514721,37.6456042,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7075",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Meru","(0.05, 37.65)","KEN",13,6400,"Meru, Kenya","[(0.0514721, 37.6456042)]","Meru; Meru County; Kenya","(0.0514721, 37.6456042)",0.0514721,37.6456042,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7076",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000PP7c","Water","Kenya","No","Meru","(0.05, 37.65)","KEN",1,300,"Meru, Kenya","[(0.0514721, 37.6456042)]","Meru; Meru County; Kenya","(0.0514721, 37.6456042)",0.0514721,37.6456042,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7077",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Migori","(-0.9833333, 34.25)","KEN",256,128125,"Migori, Kenya","[(-1.0706976, 34.4752715)]","Migori; Migori County; Kenya","(-1.0706976, 34.4752715)",-1.0706976,34.4752715,"Western, Kenya","(-0.115003, 34.851379)",NA
"7078",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Migori","(-0.9833333, 34.25)","KEN",4,1950,"Migori, Kenya","[(-1.0706976, 34.4752715)]","Migori; Migori County; Kenya","(-1.0706976, 34.4752715)",-1.0706976,34.4752715,"Western, Kenya","(-0.115003, 34.851379)",NA
"7079",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Molo","","KEN",114,50275,"Molo, Kenya","[(-0.2488358, 35.7323709)]","Molo; Nakuru County; Kenya","(-0.2488358, 35.7323709)",-0.2488358,35.7323709,"Western, Kenya","(-0.115003, 34.851379)",NA
"7080",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Molo","","KEN",116,53825,"Molo, Kenya","[(-0.2488358, 35.7323709)]","Molo; Nakuru County; Kenya","(-0.2488358, 35.7323709)",-0.2488358,35.7323709,"Western, Kenya","(-0.115003, 34.851379)",NA
"7081",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000PP7c","Water","Kenya","No","Molo","","KEN",1,975,"Molo, Kenya","[(-0.2488358, 35.7323709)]","Molo; Nakuru County; Kenya","(-0.2488358, 35.7323709)",-0.2488358,35.7323709,"Western, Kenya","(-0.115003, 34.851379)",NA
"7082",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002Vk6i","Higher Education","Kenya","No","Mombasa","(-4.05, 39.6666667)","KEN",2,700,"Mombasa, Kenya","[(-4.0434771, 39.6682065)]","Mombasa; Mombasa County; Kenya","(-4.0434771, 39.6682065)",-4.0434771,39.6682065,"Central, Kenya","(-4.0627412, 39.6771481)",NA
"7083",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Mombasa","(-4.05, 39.6666667)","KEN",549,259675,"Mombasa, Kenya","[(-4.0434771, 39.6682065)]","Mombasa; Mombasa County; Kenya","(-4.0434771, 39.6682065)",-4.0434771,39.6682065,"Central, Kenya","(-4.0627412, 39.6771481)",NA
"7084",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Mombasa","(-4.05, 39.6666667)","KEN",3,1100,"Mombasa, Kenya","[(-4.0434771, 39.6682065)]","Mombasa; Mombasa County; Kenya","(-4.0434771, 39.6682065)",-4.0434771,39.6682065,"Central, Kenya","(-4.0627412, 39.6771481)",NA
"7085",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000PP4O","Green","Kenya","No","Mombasa","(-4.05, 39.6666667)","KEN",1,500,"Mombasa, Kenya","[(-4.0434771, 39.6682065)]","Mombasa; Mombasa County; Kenya","(-4.0434771, 39.6682065)",-4.0434771,39.6682065,"Central, Kenya","(-4.0627412, 39.6771481)",NA
"7086",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Mombassa","","KEN",4,1300,"Mombassa, Kenya","[(-4.0434771, 39.6682065)]","Mombasa; Mombasa County; Kenya","(-4.0434771, 39.6682065)",-4.0434771,39.6682065,"Central, Kenya","(-4.0627412, 39.6771481)",NA
"7087",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Mumias","","KEN",2,750,"Mumias, Kenya","[(0.3332218, 34.4877423)]","['Mumias', 'Kakamega County', 'Kenya']","(0.3332218, 34.4877423)",0.3332218,34.4877423,"Western, Kenya","(-0.115003, 34.851379)",NA
"7088",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Murang'a","","KEN",48,15425,"Murang'a, Kenya","[(-0.7957042999999999, 37.1322022)]","Muranga County; Kenya","(-0.7957042999999999, 37.1322022)",-0.7957043,37.1322022,"Nyanza, Kenya","(-1.2849963, 36.8272273)",NA
"7089",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Murang'a","","KEN",29,11175,"Murang'a, Kenya","[(-0.7957042999999999, 37.1322022)]","Muranga County; Kenya","(-0.7957042999999999, 37.1322022)",-0.7957043,37.1322022,"Nyanza, Kenya","(-1.2849963, 36.8272273)",NA
"7090",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Muranga","","KEN",1,500,"Muranga, Kenya","[(-0.7957042999999999, 37.1322022)]","Muranga County; Kenya","(-0.7957042999999999, 37.1322022)",-0.7957043,37.1322022,"Nyanza, Kenya","(-1.2849963, 36.8272273)",NA
"7091",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Muranga","","KEN",1,500,"Muranga, Kenya","[(-0.7957042999999999, 37.1322022)]","Muranga County; Kenya","(-0.7957042999999999, 37.1322022)",-0.7957043,37.1322022,"Nyanza, Kenya","(-1.2849963, 36.8272273)",NA
"7092",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002Vk6i","Higher Education","Kenya","No","Mwea","","KEN",1,250,"Mwea, Kenya","[(-0.8233975, 37.6173695)]","Mwea National Reserve; Embu County; Kenya","(-0.8233975, 37.6173695)",-0.8233975,37.6173695,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7093",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHG","Agriculture","Kenya","No","Mwea","","KEN",55,25950,"Mwea, Kenya","[(-0.8233975, 37.6173695)]","Mwea National Reserve; Embu County; Kenya","(-0.8233975, 37.6173695)",-0.8233975,37.6173695,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7094",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000wf0j","General","Kenya","No","Mwea","","KEN",148,75275,"Mwea, Kenya","[(-0.8233975, 37.6173695)]","Mwea National Reserve; Embu County; Kenya","(-0.8233975, 37.6173695)",-0.8233975,37.6173695,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7095",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000000PP7c","Water","Kenya","No","Mwea","","KEN",7,3550,"Mwea, Kenya","[(-0.8233975, 37.6173695)]","Mwea National Reserve; Embu County; Kenya","(-0.8233975, 37.6173695)",-0.8233975,37.6173695,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
"7096",138,"SMEP Microfinance Bank","General Financial Inclusion","a1050000002XlHH","Agricultural Infrastructure","Kenya","No","Mwea","","KEN",2,4375,"Mwea, Kenya","[(-0.8233975, 37.6173695)]","Mwea National Reserve; Embu County; Kenya","(-0.8233975, 37.6173695)",-0.8233975,37.6173695,"North Eastern, Kenya","(-0.0190061, 37.6480812)",NA
