"","Partner.ID","Field.Partner.Name","sector","Loan.Theme.ID","Loan.Theme.Type","country","forkiva","region","geocode_old","ISO","number","amount","LocationName","geocode","names","geo","lat","lon","mpi_region","mpi_geo","rural_pct"
"8095",163,"HOFOKAM","General Financial Inclusion","a1050000000PPOd","Higher Education","Uganda","No","Bundibugyo","","UGA",5,2150,"Bundibugyo, Uganda","[(0.707531, 30.0636349)]","Bundibugyo; Bundibugyo; Western Region; Uganda","(0.707531, 30.0636349)",0.707531,30.0636349,"Western, Uganda","(0.2580521, 30.5279096)",90
"8096",163,"HOFOKAM","General Financial Inclusion","a1050000002XDTW","Primary/Secondary Education","Uganda","No","Bundibugyo","","UGA",77,24150,"Bundibugyo, Uganda","[(0.707531, 30.0636349)]","Bundibugyo; Bundibugyo; Western Region; Uganda","(0.707531, 30.0636349)",0.707531,30.0636349,"Western, Uganda","(0.2580521, 30.5279096)",90
"8097",163,"HOFOKAM","General Financial Inclusion","a1050000000tZGS","Rural Inclusion","Uganda","No","Bundibugyo","","UGA",1165,365900,"Bundibugyo, Uganda","[(0.707531, 30.0636349)]","Bundibugyo; Bundibugyo; Western Region; Uganda","(0.707531, 30.0636349)",0.707531,30.0636349,"Western, Uganda","(0.2580521, 30.5279096)",90
"8098",163,"HOFOKAM","General Financial Inclusion","a1050000002XDTW","Primary/Secondary Education","Uganda","No","Fort Portal","","UGA",55,13350,"Fort Portal, Uganda","[(0.6546257, 30.2801166)]","Fort Portal; Kabarole; Western Region; Uganda","(0.6546257, 30.2801166)",0.6546257,30.2801166,"Western, Uganda","(0.2580521, 30.5279096)",90
"8099",163,"HOFOKAM","General Financial Inclusion","a1050000000wf13","General","Uganda","No","Fort Portal","","UGA",58,27000,"Fort Portal, Uganda","[(0.6546257, 30.2801166)]","Fort Portal; Kabarole; Western Region; Uganda","(0.6546257, 30.2801166)",0.6546257,30.2801166,"Western, Uganda","(0.2580521, 30.5279096)",90
"8100",163,"HOFOKAM","General Financial Inclusion","a1050000000PPOd","Higher Education","Uganda","No","Fort Portal","","UGA",5,2125,"Fort Portal, Uganda","[(0.6546257, 30.2801166)]","Fort Portal; Kabarole; Western Region; Uganda","(0.6546257, 30.2801166)",0.6546257,30.2801166,"Western, Uganda","(0.2580521, 30.5279096)",90
"8101",163,"HOFOKAM","General Financial Inclusion","a1050000000tZGS","Rural Inclusion","Uganda","No","Fort Portal","","UGA",1932,446375,"Fort Portal, Uganda","[(0.6546257, 30.2801166)]","Fort Portal; Kabarole; Western Region; Uganda","(0.6546257, 30.2801166)",0.6546257,30.2801166,"Western, Uganda","(0.2580521, 30.5279096)",90
"8102",163,"HOFOKAM","General Financial Inclusion","a1050000002XDTW","Primary/Secondary Education","Uganda","No","Hoima","","UGA",8,2650,"Hoima, Uganda","[(1.4273554, 31.3484448)]","Hoima; Hoima; Western Region; Uganda","(1.4273554, 31.3484448)",1.4273554,31.3484448,"Southwest, Uganda","(1.373333, 32.290275)",90
"8103",163,"HOFOKAM","General Financial Inclusion","a1050000000wf13","General","Uganda","No","Hoima","","UGA",11,1250,"Hoima, Uganda","[(1.4273554, 31.3484448)]","Hoima; Hoima; Western Region; Uganda","(1.4273554, 31.3484448)",1.4273554,31.3484448,"Southwest, Uganda","(1.373333, 32.290275)",90
"8104",163,"HOFOKAM","General Financial Inclusion","a1050000000PPOd","Higher Education","Uganda","No","Hoima","","UGA",1,200,"Hoima, Uganda","[(1.4273554, 31.3484448)]","Hoima; Hoima; Western Region; Uganda","(1.4273554, 31.3484448)",1.4273554,31.3484448,"Southwest, Uganda","(1.373333, 32.290275)",90
"8105",163,"HOFOKAM","General Financial Inclusion","a1050000000tZGS","Rural Inclusion","Uganda","No","Hoima","","UGA",1484,496075,"Hoima, Uganda","[(1.4273554, 31.3484448)]","Hoima; Hoima; Western Region; Uganda","(1.4273554, 31.3484448)",1.4273554,31.3484448,"Southwest, Uganda","(1.373333, 32.290275)",90
"8106",163,"HOFOKAM","General Financial Inclusion","a1050000000tZGS","Rural Inclusion","Uganda","No","Igayaza","","UGA",1,150,"Igayaza, Uganda","[(0.4528367999999999, 32.6136146)]","Gayaza; Wakiso; Central Region; Uganda","(0.4528367999999999, 32.6136146)",0.4528368,32.6136146,"Central 2, Uganda","(0.3729261, 32.6357573)",90
"8107",163,"HOFOKAM","General Financial Inclusion","a1050000000tZGS","Rural Inclusion","Uganda","No","Kabwoya _Hoima","","UGA",1,450,"Kabwoya _Hoima, Uganda","[(1.2313258, 31.066474)]","Kabwoya; Hoima; Western Region; Uganda","(1.2313258, 31.066474)",1.2313258,31.066474,"Western, Uganda","(0.2580521, 30.5279096)",90
"8108",163,"HOFOKAM","General Financial Inclusion","a1050000002XDTW","Primary/Secondary Education","Uganda","No","Kagadi","","UGA",5,1125,"Kagadi, Uganda","[(0.9400761, 30.8125638)]","Kagadi; Kibale; Western Region; Uganda","(0.9400761, 30.8125638)",0.9400761,30.8125638,"Western, Uganda","(0.2580521, 30.5279096)",90
"8109",163,"HOFOKAM","General Financial Inclusion","a1050000000PPOd","Higher Education","Uganda","No","Kagadi","","UGA",2,925,"Kagadi, Uganda","[(0.9400761, 30.8125638)]","Kagadi; Kibale; Western Region; Uganda","(0.9400761, 30.8125638)",0.9400761,30.8125638,"Western, Uganda","(0.2580521, 30.5279096)",90
"8110",163,"HOFOKAM","General Financial Inclusion","a1050000000tZGS","Rural Inclusion","Uganda","No","Kagadi","","UGA",1037,263000,"Kagadi, Uganda","[(0.9400761, 30.8125638)]","Kagadi; Kibale; Western Region; Uganda","(0.9400761, 30.8125638)",0.9400761,30.8125638,"Western, Uganda","(0.2580521, 30.5279096)",90
"8111",163,"HOFOKAM","General Financial Inclusion","a1050000000wf13","General","Uganda","No","Kagadi","","UGA",14,5475,"Kagadi, Uganda","[(0.9400761, 30.8125638)]","Kagadi; Kibale; Western Region; Uganda","(0.9400761, 30.8125638)",0.9400761,30.8125638,"Western, Uganda","(0.2580521, 30.5279096)",90
"8112",163,"HOFOKAM","General Financial Inclusion","a1050000000wf13","General","Uganda","No","Kamwenge","","UGA",514,139725,"Kamwenge, Uganda","[(0.225793, 30.4818446)]","Kamwenge; Western Region; Uganda","(0.225793, 30.4818446)",0.225793,30.4818446,"Western, Uganda","(0.2580521, 30.5279096)",90
"8113",163,"HOFOKAM","General Financial Inclusion","a1050000000tZGS","Rural Inclusion","Uganda","No","Kamwenge","","UGA",1590,476300,"Kamwenge, Uganda","[(0.225793, 30.4818446)]","Kamwenge; Western Region; Uganda","(0.225793, 30.4818446)",0.225793,30.4818446,"Western, Uganda","(0.2580521, 30.5279096)",90
"8114",163,"HOFOKAM","General Financial Inclusion","a1050000000PPOd","Higher Education","Uganda","No","Kamwenge","","UGA",6,3225,"Kamwenge, Uganda","[(0.225793, 30.4818446)]","Kamwenge; Western Region; Uganda","(0.225793, 30.4818446)",0.225793,30.4818446,"Western, Uganda","(0.2580521, 30.5279096)",90
"8115",163,"HOFOKAM","General Financial Inclusion","a1050000002XDTW","Primary/Secondary Education","Uganda","No","Kamwenge","","UGA",29,7225,"Kamwenge, Uganda","[(0.225793, 30.4818446)]","Kamwenge; Western Region; Uganda","(0.225793, 30.4818446)",0.225793,30.4818446,"Western, Uganda","(0.2580521, 30.5279096)",90
"8116",163,"HOFOKAM","General Financial Inclusion","a1050000000wf13","General","Uganda","No","Karuguuza","","UGA",2,1025,"Karuguuza, Uganda","[(0.7917628999999999, 30.2268112)]","Uganda; Kabarole; Western Region","(0.7917628999999999, 30.2268112)",0.7917629,30.2268112,"Western, Uganda","(0.2580521, 30.5279096)",90
"8117",163,"HOFOKAM","General Financial Inclusion","a1050000000tZGS","Rural Inclusion","Uganda","No","Karuguuza","","UGA",3,1000,"Karuguuza, Uganda","[(0.7917628999999999, 30.2268112)]","Uganda; Kabarole; Western Region","(0.7917628999999999, 30.2268112)",0.7917629,30.2268112,"Western, Uganda","(0.2580521, 30.5279096)",90
"8118",163,"HOFOKAM","General Financial Inclusion","a1050000000tZGS","Rural Inclusion","Uganda","No","Kasese","","UGA",922,272825,"Kasese, Uganda","[(0.1698986, 30.078078)]","Kasese; Kasese; Western Region; Uganda","(0.1698986, 30.078078)",0.1698986,30.078078,"Western, Uganda","(0.2580521, 30.5279096)",90
"8119",163,"HOFOKAM","General Financial Inclusion","a1050000002XDTW","Primary/Secondary Education","Uganda","No","Kasese","","UGA",47,24275,"Kasese, Uganda","[(0.1698986, 30.078078)]","Kasese; Kasese; Western Region; Uganda","(0.1698986, 30.078078)",0.1698986,30.078078,"Western, Uganda","(0.2580521, 30.5279096)",90
"8120",163,"HOFOKAM","General Financial Inclusion","a1050000000PPOd","Higher Education","Uganda","No","Kasese","","UGA",6,4700,"Kasese, Uganda","[(0.1698986, 30.078078)]","Kasese; Kasese; Western Region; Uganda","(0.1698986, 30.078078)",0.1698986,30.078078,"Western, Uganda","(0.2580521, 30.5279096)",90
"8121",163,"HOFOKAM","General Financial Inclusion","a1050000000wf13","General","Uganda","No","Kasese","","UGA",370,144475,"Kasese, Uganda","[(0.1698986, 30.078078)]","Kasese; Kasese; Western Region; Uganda","(0.1698986, 30.078078)",0.1698986,30.078078,"Western, Uganda","(0.2580521, 30.5279096)",90
"8122",163,"HOFOKAM","General Financial Inclusion","a1050000000wf13","General","Uganda","No","Katikara","","UGA",1,575,"Katikara, Uganda","[(0.9708434999999999, 31.1970627)]","Uganda; Kibale; Western Region","(0.9708434999999999, 31.1970627)",0.9708435,31.1970627,"Western, Uganda","(0.2580521, 30.5279096)",90
"8123",163,"HOFOKAM","General Financial Inclusion","a1050000000tZGS","Rural Inclusion","Uganda","No","Kibaale","","UGA",1,1125,"Kibaale, Uganda","[(0.7682547, 31.0776593)]","Kibaale; Kibale; Western Region; Uganda","(0.7682547, 31.0776593)",0.7682547,31.0776593,"Western, Uganda","(0.2580521, 30.5279096)",90
"8124",163,"HOFOKAM","General Financial Inclusion","a1050000000tZGS","Rural Inclusion","Uganda","No","Kiryandongo","","UGA",2,2025,"Kiryandongo, Uganda","[(2.0179907, 32.0837445)]","Kiryandongo; Western Region; Uganda","(2.0179907, 32.0837445)",2.0179907,32.0837445,"Southwest, Uganda","(1.373333, 32.290275)",90
"8125",163,"HOFOKAM","General Financial Inclusion","a1050000000tZGS","Rural Inclusion","Uganda","No","Kyenjojo","","UGA",1613,344175,"Kyenjojo, Uganda","[(0.6092923, 30.6401231)]","Kyenjojo; Kyenjojo; Western Region; Uganda","(0.6092923, 30.6401231)",0.6092923,30.6401231,"Western, Uganda","(0.2580521, 30.5279096)",90
"8126",163,"HOFOKAM","General Financial Inclusion","a1050000000PPOd","Higher Education","Uganda","No","Kyenjojo","","UGA",12,1625,"Kyenjojo, Uganda","[(0.6092923, 30.6401231)]","Kyenjojo; Kyenjojo; Western Region; Uganda","(0.6092923, 30.6401231)",0.6092923,30.6401231,"Western, Uganda","(0.2580521, 30.5279096)",90
"8127",163,"HOFOKAM","General Financial Inclusion","a1050000002XDTW","Primary/Secondary Education","Uganda","No","Kyenjojo","","UGA",22,2850,"Kyenjojo, Uganda","[(0.6092923, 30.6401231)]","Kyenjojo; Kyenjojo; Western Region; Uganda","(0.6092923, 30.6401231)",0.6092923,30.6401231,"Western, Uganda","(0.2580521, 30.5279096)",90
"8128",163,"HOFOKAM","General Financial Inclusion","a1050000000wf13","General","Uganda","No","Kyenjojo","","UGA",32,8700,"Kyenjojo, Uganda","[(0.6092923, 30.6401231)]","Kyenjojo; Kyenjojo; Western Region; Uganda","(0.6092923, 30.6401231)",0.6092923,30.6401231,"Western, Uganda","(0.2580521, 30.5279096)",90
"8129",163,"HOFOKAM","General Financial Inclusion","a1050000000wf13","General","Uganda","No","Masindi","","UGA",240,114900,"Masindi, Uganda","[(1.6873134, 31.7138458)]","Masindi; Masindi; Western Region; Uganda","(1.6873134, 31.7138458)",1.6873134,31.7138458,"Southwest, Uganda","(1.373333, 32.290275)",90
"8130",163,"HOFOKAM","General Financial Inclusion","a1050000002XDTW","Primary/Secondary Education","Uganda","No","Masindi","","UGA",33,13200,"Masindi, Uganda","[(1.6873134, 31.7138458)]","Masindi; Masindi; Western Region; Uganda","(1.6873134, 31.7138458)",1.6873134,31.7138458,"Southwest, Uganda","(1.373333, 32.290275)",90
"8131",163,"HOFOKAM","General Financial Inclusion","a1050000000PPOd","Higher Education","Uganda","No","Masindi","","UGA",13,6750,"Masindi, Uganda","[(1.6873134, 31.7138458)]","Masindi; Masindi; Western Region; Uganda","(1.6873134, 31.7138458)",1.6873134,31.7138458,"Southwest, Uganda","(1.373333, 32.290275)",90
"8132",163,"HOFOKAM","General Financial Inclusion","a1050000000tZGS","Rural Inclusion","Uganda","No","Masindi","","UGA",440,178625,"Masindi, Uganda","[(1.6873134, 31.7138458)]","Masindi; Masindi; Western Region; Uganda","(1.6873134, 31.7138458)",1.6873134,31.7138458,"Southwest, Uganda","(1.373333, 32.290275)",90
"11868",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000wf1n","General","Uganda","No","APAC","","UGA",3,2025,"APAC, Uganda","[(1.9850906, 32.5344456)]","Apac; Apac; Northern Region; Uganda","(1.9850906, 32.5344456)",1.9850906,32.5344456,"Southwest, Uganda","(1.373333, 32.290275)",60
"11869",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000tXgR","Rural Inclusion","Uganda","No","APAC","","UGA",8,675,"APAC, Uganda","[(1.9850906, 32.5344456)]","Apac; Apac; Northern Region; Uganda","(1.9850906, 32.5344456)",1.9850906,32.5344456,"Southwest, Uganda","(1.373333, 32.290275)",60
"11870",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000wf1n","General","Uganda","No","Aleptong","","UGA",1,775,"Aleptong, Uganda","[(2.2545773, 33.3486147)]","Alebtong; Northern Region; Uganda","(2.2545773, 33.3486147)",2.2545773,33.3486147,"North, Uganda","(2.8780034, 32.7181375)",60
"11871",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000tXgR","Rural Inclusion","Uganda","No","Aleptong","","UGA",6,550,"Aleptong, Uganda","[(2.2545773, 33.3486147)]","Alebtong; Northern Region; Uganda","(2.2545773, 33.3486147)",2.2545773,33.3486147,"North, Uganda","(2.8780034, 32.7181375)",60
"11872",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000slOe","Green","Uganda","No","Bombo Road","","UGA",1,300,"Bombo Road, Uganda","[(0.3296026, 32.5741337)]","Bombo Road; Kampala; Kampala; Central Region; Uganda","(0.3296026, 32.5741337)",0.3296026,32.5741337,"West Nile, Uganda","(0.3157239, 32.575568)",60
"11873",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000tXgR","Rural Inclusion","Uganda","No","Bombo Road","","UGA",31,8975,"Bombo Road, Uganda","[(0.3296026, 32.5741337)]","Bombo Road; Kampala; Kampala; Central Region; Uganda","(0.3296026, 32.5741337)",0.3296026,32.5741337,"West Nile, Uganda","(0.3157239, 32.575568)",60
"11874",222,"UGAFODE Microfinance","General Financial Inclusion","a10500000081HG5","Primary/Secondary Education","Uganda","No","Bombo Road","","UGA",4,2700,"Bombo Road, Uganda","[(0.3296026, 32.5741337)]","Bombo Road; Kampala; Kampala; Central Region; Uganda","(0.3296026, 32.5741337)",0.3296026,32.5741337,"West Nile, Uganda","(0.3157239, 32.575568)",60
"11875",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000wf1n","General","Uganda","No","Bombo Road","","UGA",344,131525,"Bombo Road, Uganda","[(0.3296026, 32.5741337)]","Bombo Road; Kampala; Kampala; Central Region; Uganda","(0.3296026, 32.5741337)",0.3296026,32.5741337,"West Nile, Uganda","(0.3157239, 32.575568)",60
"11876",222,"UGAFODE Microfinance","General Financial Inclusion","a10500000081MVH","Agriculture","Uganda","No","Bombo Road","","UGA",7,3575,"Bombo Road, Uganda","[(0.3296026, 32.5741337)]","Bombo Road; Kampala; Kampala; Central Region; Uganda","(0.3296026, 32.5741337)",0.3296026,32.5741337,"West Nile, Uganda","(0.3157239, 32.575568)",60
"11877",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000slPE","Housing Improvement","Uganda","Yes","Bombo Road","","UGA",30,21650,"Bombo Road, Uganda","[(0.3296026, 32.5741337)]","Bombo Road; Kampala; Kampala; Central Region; Uganda","(0.3296026, 32.5741337)",0.3296026,32.5741337,"West Nile, Uganda","(0.3157239, 32.575568)",60
"11878",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000tXgR","Rural Inclusion","Uganda","No","DOKOLO","","UGA",5,675,"DOKOLO, Uganda","[(1.9636421, 33.0338767)]","Dokolo; Dokolo; Northern Region; Uganda","(1.9636421, 33.0338767)",1.9636421,33.0338767,"Eastern, Uganda","(1.2692186, 33.438353)",60
"11879",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000wf1n","General","Uganda","No","DOKOLO","","UGA",1,300,"DOKOLO, Uganda","[(1.9636421, 33.0338767)]","Dokolo; Dokolo; Northern Region; Uganda","(1.9636421, 33.0338767)",1.9636421,33.0338767,"Eastern, Uganda","(1.2692186, 33.438353)",60
"11880",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000slOe","Green","Uganda","No","Ibanda","(-0.1166667, 30.4833333)","UGA",1,450,"Ibanda, Uganda","[(-0.096489, 30.5739579)]","['Ibanda', 'Western Region', 'Uganda']","(-0.096489, 30.5739579)",-0.096489,30.5739579,"Western, Uganda","(0.2580521, 30.5279096)",60
"11881",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000wf1n","General","Uganda","No","Ibanda","(-0.1166667, 30.4833333)","UGA",126,57850,"Ibanda, Uganda","[(-0.096489, 30.5739579)]","['Ibanda', 'Western Region', 'Uganda']","(-0.096489, 30.5739579)",-0.096489,30.5739579,"Western, Uganda","(0.2580521, 30.5279096)",60
"11882",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000tXgR","Rural Inclusion","Uganda","No","Ibanda","(-0.1166667, 30.4833333)","UGA",146,92025,"Ibanda, Uganda","[(-0.096489, 30.5739579)]","['Ibanda', 'Western Region', 'Uganda']","(-0.096489, 30.5739579)",-0.096489,30.5739579,"Western, Uganda","(0.2580521, 30.5279096)",60
"11883",222,"UGAFODE Microfinance","General Financial Inclusion","a10500000081MVH","Agriculture","Uganda","No","Ibanda","(-0.1166667, 30.4833333)","UGA",16,13000,"Ibanda, Uganda","[(-0.096489, 30.5739579)]","['Ibanda', 'Western Region', 'Uganda']","(-0.096489, 30.5739579)",-0.096489,30.5739579,"Western, Uganda","(0.2580521, 30.5279096)",60
"11884",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000slPE","Housing Improvement","Uganda","Yes","Ibanda","(-0.1166667, 30.4833333)","UGA",1,1500,"Ibanda, Uganda","[(-0.096489, 30.5739579)]","['Ibanda', 'Western Region', 'Uganda']","(-0.096489, 30.5739579)",-0.096489,30.5739579,"Western, Uganda","(0.2580521, 30.5279096)",60
"11885",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000slPE","Housing Improvement","Uganda","Yes","Ishaka","(-0.5430556, 30.1369444)","UGA",1,1125,"Ishaka, Uganda","[(-0.5467930999999999, 30.1387218)]","Ishaka; Bushenyi; Western Region; Uganda","(-0.5467930999999999, 30.1387218)",-0.5467931,30.1387218,"Western, Uganda","(0.2580521, 30.5279096)",60
"11886",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000slOe","Green","Uganda","No","Ishaka","(-0.5430556, 30.1369444)","UGA",22,13975,"Ishaka, Uganda","[(-0.5467930999999999, 30.1387218)]","Ishaka; Bushenyi; Western Region; Uganda","(-0.5467930999999999, 30.1387218)",-0.5467931,30.1387218,"Western, Uganda","(0.2580521, 30.5279096)",60
"11887",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000tXgR","Rural Inclusion","Uganda","No","Ishaka","(-0.5430556, 30.1369444)","UGA",137,64225,"Ishaka, Uganda","[(-0.5467930999999999, 30.1387218)]","Ishaka; Bushenyi; Western Region; Uganda","(-0.5467930999999999, 30.1387218)",-0.5467931,30.1387218,"Western, Uganda","(0.2580521, 30.5279096)",60
"11888",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000wf1n","General","Uganda","No","Ishaka","(-0.5430556, 30.1369444)","UGA",112,55700,"Ishaka, Uganda","[(-0.5467930999999999, 30.1387218)]","Ishaka; Bushenyi; Western Region; Uganda","(-0.5467930999999999, 30.1387218)",-0.5467931,30.1387218,"Western, Uganda","(0.2580521, 30.5279096)",60
"11889",222,"UGAFODE Microfinance","General Financial Inclusion","a10500000081MVH","Agriculture","Uganda","No","Ishaka","(-0.5430556, 30.1369444)","UGA",9,6900,"Ishaka, Uganda","[(-0.5467930999999999, 30.1387218)]","Ishaka; Bushenyi; Western Region; Uganda","(-0.5467930999999999, 30.1387218)",-0.5467931,30.1387218,"Western, Uganda","(0.2580521, 30.5279096)",60
"11890",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000slOe","Green","Uganda","No","Jinja","(0.5833333, 33.25)","UGA",1,1400,"Jinja, Uganda","[(0.4478565999999999, 33.2026122)]","Jinja; Jinja; Eastern Region; Uganda","(0.4478565999999999, 33.2026122)",0.4478566,33.2026122,"Central 2, Uganda","(0.3729261, 32.6357573)",60
"11891",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000slPE","Housing Improvement","Uganda","Yes","Jinja","(0.5833333, 33.25)","UGA",27,11175,"Jinja, Uganda","[(0.4478565999999999, 33.2026122)]","Jinja; Jinja; Eastern Region; Uganda","(0.4478565999999999, 33.2026122)",0.4478566,33.2026122,"Central 2, Uganda","(0.3729261, 32.6357573)",60
"11892",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000tXgR","Rural Inclusion","Uganda","No","Jinja","(0.5833333, 33.25)","UGA",140,47400,"Jinja, Uganda","[(0.4478565999999999, 33.2026122)]","Jinja; Jinja; Eastern Region; Uganda","(0.4478565999999999, 33.2026122)",0.4478566,33.2026122,"Central 2, Uganda","(0.3729261, 32.6357573)",60
"11893",222,"UGAFODE Microfinance","General Financial Inclusion","a10500000081HG5","Primary/Secondary Education","Uganda","No","Jinja","(0.5833333, 33.25)","UGA",4,1250,"Jinja, Uganda","[(0.4478565999999999, 33.2026122)]","Jinja; Jinja; Eastern Region; Uganda","(0.4478565999999999, 33.2026122)",0.4478566,33.2026122,"Central 2, Uganda","(0.3729261, 32.6357573)",60
"11894",222,"UGAFODE Microfinance","General Financial Inclusion","a10500000081MVH","Agriculture","Uganda","No","Jinja","(0.5833333, 33.25)","UGA",13,8650,"Jinja, Uganda","[(0.4478565999999999, 33.2026122)]","Jinja; Jinja; Eastern Region; Uganda","(0.4478565999999999, 33.2026122)",0.4478566,33.2026122,"Central 2, Uganda","(0.3729261, 32.6357573)",60
"11895",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000wf1n","General","Uganda","No","Jinja","(0.5833333, 33.25)","UGA",365,101700,"Jinja, Uganda","[(0.4478565999999999, 33.2026122)]","Jinja; Jinja; Eastern Region; Uganda","(0.4478565999999999, 33.2026122)",0.4478566,33.2026122,"Central 2, Uganda","(0.3729261, 32.6357573)",60
"11896",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000tXgR","Rural Inclusion","Uganda","No","KOLE","","UGA",5,575,"KOLE, Uganda","[(2.3030748, 32.7633036)]","Kole; Northern Region; Uganda","(2.3030748, 32.7633036)",2.3030748,32.7633036,"North, Uganda","(2.8780034, 32.7181375)",60
"11897",222,"UGAFODE Microfinance","General Financial Inclusion","a10500000081MVH","Agriculture","Uganda","No","KOLE","","UGA",6,975,"KOLE, Uganda","[(2.3030748, 32.7633036)]","Kole; Northern Region; Uganda","(2.3030748, 32.7633036)",2.3030748,32.7633036,"North, Uganda","(2.8780034, 32.7181375)",60
"11898",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000slPE","Housing Improvement","Uganda","Yes","KOLE","","UGA",1,425,"KOLE, Uganda","[(2.3030748, 32.7633036)]","Kole; Northern Region; Uganda","(2.3030748, 32.7633036)",2.3030748,32.7633036,"North, Uganda","(2.8780034, 32.7181375)",60
"11899",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000wf1n","General","Uganda","No","KOLE","","UGA",3,2250,"KOLE, Uganda","[(2.3030748, 32.7633036)]","Kole; Northern Region; Uganda","(2.3030748, 32.7633036)",2.3030748,32.7633036,"North, Uganda","(2.8780034, 32.7181375)",60
"11900",222,"UGAFODE Microfinance","General Financial Inclusion","a10500000081MVH","Agriculture","Uganda","No","Kagadi","","UGA",4,2000,"Kagadi, Uganda","[(0.9400761, 30.8125638)]","Kagadi; Kibale; Western Region; Uganda","(0.9400761, 30.8125638)",0.9400761,30.8125638,"Western, Uganda","(0.2580521, 30.5279096)",60
"11901",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000wf1n","General","Uganda","No","Kagadi","","UGA",63,35275,"Kagadi, Uganda","[(0.9400761, 30.8125638)]","Kagadi; Kibale; Western Region; Uganda","(0.9400761, 30.8125638)",0.9400761,30.8125638,"Western, Uganda","(0.2580521, 30.5279096)",60
"11902",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000tXgR","Rural Inclusion","Uganda","No","Kagadi","","UGA",89,45325,"Kagadi, Uganda","[(0.9400761, 30.8125638)]","Kagadi; Kibale; Western Region; Uganda","(0.9400761, 30.8125638)",0.9400761,30.8125638,"Western, Uganda","(0.2580521, 30.5279096)",60
"11903",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000slPE","Housing Improvement","Uganda","Yes","Kagadi","","UGA",1,625,"Kagadi, Uganda","[(0.9400761, 30.8125638)]","Kagadi; Kibale; Western Region; Uganda","(0.9400761, 30.8125638)",0.9400761,30.8125638,"Western, Uganda","(0.2580521, 30.5279096)",60
"11904",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000wf1n","General","Uganda","No","Kampala","(0.3155556, 32.5655556)","UGA",589,220750,"Kampala, Uganda","[(0.3475964, 32.5825197)]","Kampala; Kampala; Central Region; Uganda","(0.3475964, 32.5825197)",0.3475964,32.5825197,"Kampala, Uganda","(0.3475964, 32.5825197)",60
"11905",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000slOe","Green","Uganda","No","Kampala","(0.3155556, 32.5655556)","UGA",2,1800,"Kampala, Uganda","[(0.3475964, 32.5825197)]","Kampala; Kampala; Central Region; Uganda","(0.3475964, 32.5825197)",0.3475964,32.5825197,"Kampala, Uganda","(0.3475964, 32.5825197)",60
"11906",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000002VfSy","Vulnerable Women","Uganda","Yes","Kampala","(0.3155556, 32.5655556)","UGA",9,6800,"Kampala, Uganda","[(0.3475964, 32.5825197)]","Kampala; Kampala; Central Region; Uganda","(0.3475964, 32.5825197)",0.3475964,32.5825197,"Kampala, Uganda","(0.3475964, 32.5825197)",60
"11907",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000tXgR","Rural Inclusion","Uganda","No","Kampala","(0.3155556, 32.5655556)","UGA",51,22100,"Kampala, Uganda","[(0.3475964, 32.5825197)]","Kampala; Kampala; Central Region; Uganda","(0.3475964, 32.5825197)",0.3475964,32.5825197,"Kampala, Uganda","(0.3475964, 32.5825197)",60
"11908",222,"UGAFODE Microfinance","General Financial Inclusion","a1050000000slPE","Housing Improvement","Uganda","Yes","Kampala","(0.3155556, 32.5655556)","UGA",13,8450,"Kampala, Uganda","[(0.3475964, 32.5825197)]","Kampala; Kampala; Central Region; Uganda","(0.3475964, 32.5825197)",0.3475964,32.5825197,"Kampala, Uganda","(0.3475964, 32.5825197)",60
